"Date","facility_name","Admissions","Attendance","Tri_1","Tri_2","Tri_3","Tri_4","Tri_5"
2014-05-18,"Rockingham General Hospital",15,158,0,14,50,86,8
2014-05-18,"Joondalup Health Campus",75,318,0,24,105,174,13
2014-05-19,"Royal Perth Hospital",114,231,7,41,93,73,17
2014-05-19,"Fremantle Hospital",71,161,0,24,56,66,15
2014-05-19,"Princess Margaret Hospital For Children",45,232,0,7,71,148,5
2014-05-19,"King Edward Memorial Hospital For Women",0,46,0,0,4,23,19
2014-05-19,"Sir Charles Gairdner Hospital",99,195,3,45,79,62,6
2014-05-19,"Armadale/Kelmscott District Memorial Hospital",25,179,0,17,68,83,9
2014-05-19,"Swan District Hospital",33,137,0,29,64,35,8
2014-05-19,"Rockingham General Hospital",11,138,0,14,36,82,6
2014-05-19,"Joondalup Health Campus",88,295,3,34,109,139,10
2014-05-20,"Royal Perth Hospital",97,191,0,31,92,61,6
2014-05-20,"Fremantle Hospital",62,157,0,32,54,58,12
2014-05-20,"Princess Margaret Hospital For Children",36,187,0,16,52,116,3
2014-05-20,"King Edward Memorial Hospital For Women",6,53,0,0,7,32,14
2014-05-20,"Sir Charles Gairdner Hospital",80,158,0,41,74,41,0
2014-05-20,"Armadale/Kelmscott District Memorial Hospital",22,169,0,26,50,73,20
2014-05-20,"Swan District Hospital",38,142,0,29,49,55,9
2014-05-20,"Rockingham General Hospital",11,117,0,19,41,53,3
2014-05-20,"Joondalup Health Campus",76,274,0,34,103,123,13
2014-05-21,"Royal Perth Hospital",104,216,5,34,92,72,13
2014-05-21,"Fremantle Hospital",57,138,0,27,46,52,11
2014-05-21,"Princess Margaret Hospital For Children",41,197,0,12,54,126,4
2014-05-21,"King Edward Memorial Hospital For Women",7,42,0,0,6,20,16
2014-05-21,"Sir Charles Gairdner Hospital",96,161,3,47,68,39,4
2014-05-21,"Armadale/Kelmscott District Memorial Hospital",29,177,0,32,70,60,13
2014-05-21,"Swan District Hospital",20,118,0,21,46,47,3
2014-05-21,"Rockingham General Hospital",20,131,0,15,54,54,8
2014-05-21,"Joondalup Health Campus",79,262,0,26,93,127,14
2014-05-22,"Royal Perth Hospital",99,216,0,33,75,91,15
2014-05-22,"Fremantle Hospital",67,139,0,25,66,41,5
2014-05-22,"Princess Margaret Hospital For Children",47,196,0,12,50,131,3
2014-05-22,"King Edward Memorial Hospital For Women",4,34,0,0,0,16,17
2014-05-22,"Sir Charles Gairdner Hospital",102,185,0,47,77,48,11
2014-05-22,"Armadale/Kelmscott District Memorial Hospital",33,149,0,19,69,54,7
2014-05-22,"Swan District Hospital",29,134,0,22,31,61,19
2014-05-22,"Rockingham General Hospital",14,129,0,20,52,54,0
2014-05-22,"Joondalup Health Campus",60,257,0,21,110,124,0
2014-05-23,"Royal Perth Hospital",99,203,6,27,84,73,13
2014-05-23,"Fremantle Hospital",69,139,0,18,54,57,9
2014-05-23,"Princess Margaret Hospital For Children",36,182,0,9,44,127,0
2014-05-23,"King Edward Memorial Hospital For Women",0,43,0,0,3,13,27
2014-05-23,"Sir Charles Gairdner Hospital",86,183,0,48,80,48,5
2014-05-23,"Armadale/Kelmscott District Memorial Hospital",19,140,3,21,50,58,8
2014-05-23,"Swan District Hospital",30,130,0,20,49,52,7
2014-05-23,"Rockingham General Hospital",8,117,0,12,48,51,5
2014-05-23,"Joondalup Health Campus",73,240,0,19,77,114,29
2014-05-24,"Royal Perth Hospital",77,216,5,28,87,80,16
2014-05-24,"Fremantle Hospital",43,137,0,25,58,44,10
2014-05-24,"Princess Margaret Hospital For Children",40,215,0,8,60,143,3
2014-05-24,"King Edward Memorial Hospital For Women",3,26,0,0,4,16,6
2014-05-24,"Sir Charles Gairdner Hospital",82,181,0,37,78,62,3
2014-05-24,"Armadale/Kelmscott District Memorial Hospital",23,181,0,18,62,87,13
2014-05-24,"Swan District Hospital",22,154,0,35,47,64,8
2014-05-24,"Rockingham General Hospital",15,134,0,16,59,52,7
2014-05-24,"Joondalup Health Campus",57,232,0,19,96,113,3
2014-05-25,"Royal Perth Hospital",104,254,5,33,100,103,13
2014-05-25,"Fremantle Hospital",80,193,0,28,78,73,12
2014-05-25,"Princess Margaret Hospital For Children",32,220,0,6,53,159,0
2014-05-25,"King Edward Memorial Hospital For Women",0,26,0,0,0,20,4
2014-05-25,"Sir Charles Gairdner Hospital",97,188,5,44,82,51,6
2014-05-25,"Armadale/Kelmscott District Memorial Hospital",16,178,0,11,65,90,11
2014-05-25,"Swan District Hospital",25,139,0,23,48,56,11
2014-05-25,"Rockingham General Hospital",14,148,0,11,44,83,8
2014-05-25,"Joondalup Health Campus",74,271,0,28,95,135,13
2014-05-26,"Royal Perth Hospital",107,232,8,38,90,73,23
2014-05-26,"Fremantle Hospital",82,175,3,33,59,58,22
2014-05-26,"Princess Margaret Hospital For Children",39,200,3,7,48,138,4
2014-05-26,"King Edward Memorial Hospital For Women",3,50,0,0,6,30,14
2014-05-26,"Sir Charles Gairdner Hospital",99,172,0,52,73,34,11
2014-05-26,"Armadale/Kelmscott District Memorial Hospital",24,173,0,22,72,70,8
2014-05-26,"Swan District Hospital",34,159,0,27,62,60,9
2014-05-26,"Rockingham General Hospital",7,135,0,12,52,64,7
2014-05-26,"Joondalup Health Campus",77,305,0,34,120,141,9
2014-05-27,"Royal Perth Hospital",120,233,3,45,107,64,14
2014-05-27,"Fremantle Hospital",58,137,0,26,51,48,10
2014-05-27,"Princess Margaret Hospital For Children",34,179,0,11,63,103,0
2014-05-27,"King Edward Memorial Hospital For Women",9,55,0,0,10,22,21
2014-05-27,"Sir Charles Gairdner Hospital",110,185,4,41,91,47,0
2014-05-27,"Armadale/Kelmscott District Memorial Hospital",26,159,0,35,59,48,17
2014-05-27,"Swan District Hospital",23,134,0,20,61,43,8
2014-05-27,"Rockingham General Hospital",18,143,0,15,58,64,5
2014-05-27,"Joondalup Health Campus",63,244,0,32,79,129,3
2014-05-28,"Royal Perth Hospital",113,211,0,40,82,68,19
2014-05-28,"Fremantle Hospital",75,148,0,23,83,32,8
2014-05-28,"Princess Margaret Hospital For Children",39,209,0,13,56,138,0
2014-05-28,"King Edward Memorial Hospital For Women",0,30,0,0,0,12,16
2014-05-28,"Sir Charles Gairdner Hospital",89,162,0,48,75,35,0
2014-05-28,"Armadale/Kelmscott District Memorial Hospital",19,143,3,25,60,47,8
2014-05-28,"Swan District Hospital",22,127,0,26,45,50,6
2014-05-28,"Rockingham General Hospital",16,137,0,15,42,71,9
2014-05-28,"Joondalup Health Campus",82,251,4,29,90,123,5
2014-05-29,"Royal Perth Hospital",101,218,3,29,108,65,12
2014-05-29,"Fremantle Hospital",68,146,0,31,58,43,13
2014-05-29,"Princess Margaret Hospital For Children",45,197,0,11,59,120,7
2014-05-29,"King Edward Memorial Hospital For Women",5,36,0,0,4,7,25
2014-05-29,"Sir Charles Gairdner Hospital",94,181,5,46,80,47,3
2014-05-29,"Armadale/Kelmscott District Memorial Hospital",26,160,0,25,57,67,11
2014-05-29,"Swan District Hospital",26,110,0,23,42,40,4
2014-05-29,"Rockingham General Hospital",14,135,0,16,59,56,3
2014-05-29,"Joondalup Health Campus",86,270,0,27,84,154,3
2014-05-30,"Royal Perth Hospital",102,219,4,32,75,94,14
2014-05-30,"Fremantle Hospital",79,167,0,37,58,49,22
2014-05-30,"Princess Margaret Hospital For Children",32,177,0,6,41,128,0
2014-05-30,"King Edward Memorial Hospital For Women",5,36,0,0,0,16,18
2014-05-30,"Sir Charles Gairdner Hospital",96,163,3,35,71,50,4
2014-05-30,"Armadale/Kelmscott District Memorial Hospital",20,155,0,14,61,60,18
2014-05-30,"Swan District Hospital",19,130,0,19,52,50,7
2014-05-30,"Rockingham General Hospital",18,135,0,17,52,54,11
2014-05-30,"Joondalup Health Campus",65,238,0,33,74,116,13
2014-05-31,"Royal Perth Hospital",90,232,5,32,95,78,22
2014-05-31,"Fremantle Hospital",59,150,3,27,52,52,16
2014-05-31,"Princess Margaret Hospital For Children",24,214,0,6,51,156,0
2014-05-31,"King Edward Memorial Hospital For Women",5,24,0,0,5,13,6
2014-05-31,"Sir Charles Gairdner Hospital",101,188,0,62,73,49,3
2014-05-31,"Armadale/Kelmscott District Memorial Hospital",13,170,0,24,64,67,14
2014-05-31,"Swan District Hospital",23,127,3,23,41,52,8
2014-05-31,"Rockingham General Hospital",14,114,0,7,38,62,7
2014-05-31,"Joondalup Health Campus",68,259,0,35,77,139,6
2014-06-01,"Royal Perth Hospital",89,210,9,37,58,89,17
2014-06-01,"Fremantle Hospital",69,177,0,45,55,57,20
2014-06-01,"Princess Margaret Hospital For Children",33,232,0,4,59,164,5
2014-06-01,"King Edward Memorial Hospital For Women",3,32,0,0,5,26,0
2014-06-01,"Sir Charles Gairdner Hospital",103,181,3,46,82,47,3
2014-06-01,"Armadale/Kelmscott District Memorial Hospital",12,187,0,24,61,86,16
2014-06-01,"Swan District Hospital",25,165,0,30,56,74,4
2014-06-01,"Rockingham General Hospital",18,127,0,14,35,73,4
2014-06-01,"Joondalup Health Campus",65,257,3,26,96,131,0
2014-06-02,"Royal Perth Hospital",111,252,3,39,78,106,25
2014-06-02,"Fremantle Hospital",72,157,3,38,60,43,13
2014-06-02,"Princess Margaret Hospital For Children",45,280,0,14,80,182,4
2014-06-02,"King Edward Memorial Hospital For Women",4,28,0,0,6,17,5
2014-06-02,"Sir Charles Gairdner Hospital",95,169,0,38,87,40,3
2014-06-02,"Armadale/Kelmscott District Memorial Hospital",28,221,0,30,88,86,17
2014-06-02,"Swan District Hospital",25,153,0,27,51,62,13
2014-06-02,"Rockingham General Hospital",17,143,0,19,54,67,0
2014-06-02,"Joondalup Health Campus",80,294,7,25,117,135,10
2014-06-03,"Royal Perth Hospital",125,244,5,39,85,104,11
2014-06-03,"Fremantle Hospital",68,171,3,18,69,69,12
2014-06-03,"Princess Margaret Hospital For Children",42,224,0,8,62,150,4
2014-06-03,"King Edward Memorial Hospital For Women",9,42,0,0,9,17,16
2014-06-03,"Sir Charles Gairdner Hospital",115,206,3,55,88,53,7
2014-06-03,"Armadale/Kelmscott District Memorial Hospital",20,168,0,25,70,56,17
2014-06-03,"Swan District Hospital",28,133,0,30,55,41,5
2014-06-03,"Rockingham General Hospital",30,161,0,15,61,80,5
2014-06-03,"Joondalup Health Campus",92,280,0,40,110,125,3
2014-06-04,"Royal Perth Hospital",114,242,0,59,87,71,25
2014-06-04,"Fremantle Hospital",67,153,0,31,57,59,5
2014-06-04,"Princess Margaret Hospital For Children",39,190,0,8,49,131,0
2014-06-04,"King Edward Memorial Hospital For Women",0,25,0,0,0,11,14
2014-06-04,"Sir Charles Gairdner Hospital",95,163,0,50,72,40,0
2014-06-04,"Armadale/Kelmscott District Memorial Hospital",21,164,0,18,70,64,11
2014-06-04,"Swan District Hospital",20,134,0,20,44,64,6
2014-06-04,"Rockingham General Hospital",19,141,0,14,42,80,5
2014-06-04,"Joondalup Health Campus",64,257,0,30,94,125,6
2014-06-05,"Royal Perth Hospital",106,224,3,32,88,76,24
2014-06-05,"Fremantle Hospital",73,143,0,27,56,47,13
2014-06-05,"Princess Margaret Hospital For Children",41,211,0,8,48,153,0
2014-06-05,"King Edward Memorial Hospital For Women",6,50,0,0,5,21,23
2014-06-05,"Sir Charles Gairdner Hospital",125,197,3,56,84,54,0
2014-06-05,"Armadale/Kelmscott District Memorial Hospital",24,165,0,24,63,64,13
2014-06-05,"Swan District Hospital",25,113,0,24,31,51,7
2014-06-05,"Rockingham General Hospital",15,129,0,18,44,61,6
2014-06-05,"Joondalup Health Campus",67,271,0,37,91,137,6
2014-06-06,"Royal Perth Hospital",92,195,3,20,85,73,13
2014-06-06,"Fremantle Hospital",66,145,5,27,63,42,8
2014-06-06,"Princess Margaret Hospital For Children",40,183,0,9,55,118,0
2014-06-06,"King Edward Memorial Hospital For Women",5,39,0,0,3,16,20
2014-06-06,"Sir Charles Gairdner Hospital",92,173,4,39,84,41,5
2014-06-06,"Armadale/Kelmscott District Memorial Hospital",21,161,0,24,75,43,19
2014-06-06,"Swan District Hospital",25,116,0,19,51,42,4
2014-06-06,"Rockingham General Hospital",22,132,0,21,65,42,3
2014-06-06,"Joondalup Health Campus",65,251,0,32,102,111,5
2014-06-07,"Royal Perth Hospital",94,234,4,28,81,107,13
2014-06-07,"Fremantle Hospital",51,160,3,19,42,79,17
2014-06-07,"Princess Margaret Hospital For Children",33,204,3,4,53,141,3
2014-06-07,"King Edward Memorial Hospital For Women",4,23,0,0,6,12,4
2014-06-07,"Sir Charles Gairdner Hospital",87,197,0,41,91,56,7
2014-06-07,"Armadale/Kelmscott District Memorial Hospital",17,153,0,26,49,67,10
2014-06-07,"Swan District Hospital",34,130,0,21,58,46,4
2014-06-07,"Rockingham General Hospital",16,151,3,22,57,65,4
2014-06-07,"Joondalup Health Campus",61,261,0,30,90,137,4
2014-06-08,"Royal Perth Hospital",92,214,8,34,71,95,6
2014-06-08,"Fremantle Hospital",66,163,0,28,51,60,22
2014-06-08,"Princess Margaret Hospital For Children",28,261,0,4,41,211,5
2014-06-08,"King Edward Memorial Hospital For Women",0,23,0,0,0,16,5
2014-06-08,"Sir Charles Gairdner Hospital",89,171,6,40,78,44,3
2014-06-08,"Armadale/Kelmscott District Memorial Hospital",17,177,0,13,68,86,10
2014-06-08,"Swan District Hospital",24,156,0,20,57,67,12
2014-06-08,"Rockingham General Hospital",20,158,0,17,58,80,3
2014-06-08,"Joondalup Health Campus",81,297,0,31,88,171,5
2014-06-09,"Royal Perth Hospital",103,235,10,42,85,86,12
2014-06-09,"Fremantle Hospital",69,148,3,19,46,62,18
2014-06-09,"Princess Margaret Hospital For Children",43,224,3,12,57,147,5
2014-06-09,"King Edward Memorial Hospital For Women",9,47,0,0,9,19,19
2014-06-09,"Sir Charles Gairdner Hospital",107,191,0,53,82,50,4
2014-06-09,"Armadale/Kelmscott District Memorial Hospital",26,200,0,28,87,73,10
2014-06-09,"Swan District Hospital",31,134,0,17,39,60,18
2014-06-09,"Rockingham General Hospital",10,153,0,11,52,82,8
2014-06-09,"Joondalup Health Campus",85,288,4,50,100,127,7
2014-06-10,"Royal Perth Hospital",101,226,5,30,104,67,20
2014-06-10,"Fremantle Hospital",71,147,0,15,54,63,13
2014-06-10,"Princess Margaret Hospital For Children",44,218,0,11,65,139,3
2014-06-10,"King Edward Memorial Hospital For Women",3,31,0,0,0,15,16
2014-06-10,"Sir Charles Gairdner Hospital",97,180,3,43,74,57,3
2014-06-10,"Armadale/Kelmscott District Memorial Hospital",22,169,0,22,62,74,9
2014-06-10,"Swan District Hospital",31,126,0,28,59,35,4
2014-06-10,"Rockingham General Hospital",15,125,0,21,47,55,0
2014-06-10,"Joondalup Health Campus",72,261,0,37,72,148,4
2014-06-11,"Royal Perth Hospital",108,213,8,41,86,70,8
2014-06-11,"Fremantle Hospital",63,140,0,27,57,46,10
2014-06-11,"Princess Margaret Hospital For Children",36,189,0,16,56,116,0
2014-06-11,"King Edward Memorial Hospital For Women",5,35,0,0,3,16,14
2014-06-11,"Sir Charles Gairdner Hospital",100,200,0,47,101,48,3
2014-06-11,"Armadale/Kelmscott District Memorial Hospital",21,134,0,14,65,42,13
2014-06-11,"Swan District Hospital",29,116,0,25,41,45,4
2014-06-11,"Rockingham General Hospital",16,135,0,12,39,69,13
2014-06-11,"Joondalup Health Campus",84,262,0,21,83,151,7
2014-06-12,"Royal Perth Hospital",98,215,7,26,84,79,19
2014-06-12,"Fremantle Hospital",59,151,0,25,53,58,14
2014-06-12,"Princess Margaret Hospital For Children",30,217,0,4,48,163,0
2014-06-12,"King Edward Memorial Hospital For Women",3,38,0,0,4,18,16
2014-06-12,"Sir Charles Gairdner Hospital",102,169,0,42,82,41,0
2014-06-12,"Armadale/Kelmscott District Memorial Hospital",21,174,0,17,79,52,26
2014-06-12,"Swan District Hospital",16,131,0,15,72,38,5
2014-06-12,"Rockingham General Hospital",13,135,0,15,56,61,0
2014-06-12,"Joondalup Health Campus",66,228,0,25,79,117,5
2014-06-13,"Royal Perth Hospital",105,220,3,47,78,75,17
2014-06-13,"Fremantle Hospital",61,145,0,29,36,67,12
2014-06-13,"Princess Margaret Hospital For Children",31,199,0,10,53,134,0
2014-06-13,"King Edward Memorial Hospital For Women",5,43,0,0,5,22,16
2014-06-13,"Sir Charles Gairdner Hospital",82,140,0,54,53,26,6
2014-06-13,"Armadale/Kelmscott District Memorial Hospital",20,165,0,19,72,56,17
2014-06-13,"Swan District Hospital",22,121,0,17,55,46,0
2014-06-13,"Rockingham General Hospital",17,131,0,15,46,64,5
2014-06-13,"Joondalup Health Campus",60,235,3,25,81,117,9
2014-06-14,"Royal Perth Hospital",99,210,10,30,66,88,16
2014-06-14,"Fremantle Hospital",65,166,0,31,63,53,17
2014-06-14,"Princess Margaret Hospital For Children",27,222,0,5,46,168,0
2014-06-14,"King Edward Memorial Hospital For Women",0,23,0,0,3,15,5
2014-06-14,"Sir Charles Gairdner Hospital",94,208,3,39,115,43,8
2014-06-14,"Armadale/Kelmscott District Memorial Hospital",19,167,0,26,59,67,13
2014-06-14,"Swan District Hospital",10,139,0,22,47,58,10
2014-06-14,"Rockingham General Hospital",22,131,0,17,42,66,5
2014-06-14,"Joondalup Health Campus",72,240,0,25,71,138,5
2014-06-15,"Royal Perth Hospital",87,229,3,30,64,115,17
2014-06-15,"Fremantle Hospital",59,165,3,39,48,56,19
2014-06-15,"Princess Margaret Hospital For Children",49,235,0,6,51,173,4
2014-06-15,"King Edward Memorial Hospital For Women",5,28,0,0,4,16,7
2014-06-15,"Sir Charles Gairdner Hospital",80,168,0,45,62,57,3
2014-06-15,"Armadale/Kelmscott District Memorial Hospital",20,182,0,24,64,68,25
2014-06-15,"Swan District Hospital",30,130,0,26,55,46,0
2014-06-15,"Rockingham General Hospital",5,142,0,12,55,73,0
2014-06-15,"Joondalup Health Campus",80,298,0,28,103,164,0
2014-06-16,"Royal Perth Hospital",123,247,4,47,94,82,20
2014-06-16,"Fremantle Hospital",70,160,3,23,42,65,27
2014-06-16,"Princess Margaret Hospital For Children",49,222,0,5,54,156,7
2014-06-16,"King Edward Memorial Hospital For Women",0,34,0,0,0,25,7
2014-06-16,"Sir Charles Gairdner Hospital",103,187,0,43,86,51,6
2014-06-16,"Armadale/Kelmscott District Memorial Hospital",34,204,3,28,68,93,12
2014-06-16,"Swan District Hospital",20,139,0,21,50,53,14
2014-06-16,"Rockingham General Hospital",16,158,0,19,54,78,7
2014-06-16,"Joondalup Health Campus",84,253,0,35,98,114,4
2014-06-17,"Royal Perth Hospital",86,199,3,31,85,74,6
2014-06-17,"Fremantle Hospital",65,137,0,28,58,42,8
2014-06-17,"Princess Margaret Hospital For Children",29,160,0,12,47,97,4
2014-06-17,"King Edward Memorial Hospital For Women",0,41,0,0,5,17,18
2014-06-17,"Sir Charles Gairdner Hospital",85,164,0,47,60,53,4
2014-06-17,"Armadale/Kelmscott District Memorial Hospital",19,151,0,20,58,61,12
2014-06-17,"Swan District Hospital",22,127,0,30,42,46,7
2014-06-17,"Rockingham General Hospital",17,114,0,17,39,54,4
2014-06-17,"Joondalup Health Campus",78,222,0,25,99,94,4
2014-06-18,"Royal Perth Hospital",101,195,0,32,79,74,8
2014-06-18,"Fremantle Hospital",71,140,0,17,64,46,11
2014-06-18,"Princess Margaret Hospital For Children",39,213,0,12,55,142,0
2014-06-18,"King Edward Memorial Hospital For Women",3,37,0,0,4,20,13
2014-06-18,"Sir Charles Gairdner Hospital",107,194,3,51,82,53,5
2014-06-18,"Armadale/Kelmscott District Memorial Hospital",27,154,0,28,59,54,11
2014-06-18,"Swan District Hospital",22,110,0,12,41,40,16
2014-06-18,"Rockingham General Hospital",22,121,0,17,44,58,0
2014-06-18,"Joondalup Health Campus",68,250,0,27,109,112,0
2014-06-19,"Royal Perth Hospital",100,222,5,41,85,71,20
2014-06-19,"Fremantle Hospital",67,143,0,33,64,39,5
2014-06-19,"Princess Margaret Hospital For Children",44,200,0,11,70,118,0
2014-06-19,"King Edward Memorial Hospital For Women",10,51,0,0,5,21,25
2014-06-19,"Sir Charles Gairdner Hospital",104,180,0,46,82,48,0
2014-06-19,"Armadale/Kelmscott District Memorial Hospital",31,200,0,33,77,76,12
2014-06-19,"Swan District Hospital",34,130,0,31,41,50,7
2014-06-19,"Rockingham General Hospital",19,141,0,15,59,62,3
2014-06-19,"Joondalup Health Campus",75,262,0,29,97,133,3
2014-06-20,"Royal Perth Hospital",102,213,0,40,73,89,8
2014-06-20,"Fremantle Hospital",54,143,0,30,55,39,17
2014-06-20,"Princess Margaret Hospital For Children",32,212,0,6,58,142,4
2014-06-20,"King Edward Memorial Hospital For Women",4,54,0,0,7,24,22
2014-06-20,"Sir Charles Gairdner Hospital",93,180,0,47,93,36,0
2014-06-20,"Armadale/Kelmscott District Memorial Hospital",22,171,0,32,62,66,11
2014-06-20,"Swan District Hospital",25,131,0,25,51,40,14
2014-06-20,"Rockingham General Hospital",15,140,0,18,47,65,10
2014-06-20,"Joondalup Health Campus",73,241,0,32,92,113,0
2014-06-21,"Royal Perth Hospital",90,213,0,32,74,85,20
2014-06-21,"Fremantle Hospital",68,170,0,34,61,65,9
2014-06-21,"Princess Margaret Hospital For Children",31,192,0,8,52,126,6
2014-06-21,"King Edward Memorial Hospital For Women",6,25,0,0,8,11,6
2014-06-21,"Sir Charles Gairdner Hospital",104,188,3,45,64,73,3
2014-06-21,"Armadale/Kelmscott District Memorial Hospital",14,189,0,22,70,84,11
2014-06-21,"Swan District Hospital",23,130,0,22,56,48,3
2014-06-21,"Rockingham General Hospital",13,138,0,18,48,69,0
2014-06-21,"Joondalup Health Campus",91,264,0,40,100,119,4
2014-06-22,"Royal Perth Hospital",109,231,5,30,95,72,27
2014-06-22,"Fremantle Hospital",70,164,0,25,65,61,13
2014-06-22,"Princess Margaret Hospital For Children",41,252,0,6,61,182,3
2014-06-22,"King Edward Memorial Hospital For Women",0,17,0,0,0,12,3
2014-06-22,"Sir Charles Gairdner Hospital",101,191,3,53,80,51,4
2014-06-22,"Armadale/Kelmscott District Memorial Hospital",18,181,0,22,58,72,28
2014-06-22,"Swan District Hospital",23,140,3,23,53,59,0
2014-06-22,"Rockingham General Hospital",19,147,0,19,59,65,0
